,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.8936865319844044,4.152632876037131,51.046926046926046,36.26958148234744,4.849319742936764,1.0894223660181108,0.7614582082667188,0.09289158225328438,0.03459737502290693,0.08973200462562164,0.026856409835133238,0.056398460653779806,0.13491396470119874,0.06556123577400173,0.08341284937029618,0.09557722323679771,0.14075918331237477,0.11627245669798861,3
1,31.81357591330749,1.6839883451487827,0.11069814394200105,0.1183456841107058,0.014912703328974236,0.03135491469168941,0.015486268841627088,0.037855323835088446,0.022177866489243733,0.0353698732802594,0.004206147092787605,0.0022942620506114205,0.010515367731969013,0.0036325815801347494,0.022942620506114206,1.0712291891313157,10.598534731303676,54.402880063627535,1
2,0.6687246048948177,21.6265189669445,56.851544085586646,18.350826861465162,1.8260778899076773,0.2807284722178339,0.106319787170851,0.04439206566866142,0.026066515428217557,0.06524527801123546,0.009636711764371338,0.01627182478246308,0.03586120607397203,0.012796289392034072,0.010268627289903886,0.021959064512256002,0.02480268437715246,0.021959064512256002,3
3,32.370864222413985,37.00123451346942,18.583364301145703,2.4298185391170706,0.18706658184635347,0.07526753040619272,0.027398640775476008,0.06125328311298948,0.027871031133673875,0.14833057247412876,0.07101601718241196,0.08597504519201093,0.06991377301328361,0.02015532194977546,0.03763376520309636,0.04377483985966857,0.05117562213810175,8.70788639956666,2
4,0.5390769831203044,0.5091089026107076,15.122555510642153,63.1572069748965,14.307841880044046,3.843929024434439,1.9972331795436489,0.10593367994090015,0.05575456838994745,0.048959480367422606,0.024566856696820596,0.037111634584558774,0.10959257349149046,0.017597535648077166,0.02404415761816484,0.05871652983566341,0.027180352090099384,0.013590176045049692,3
5,36.929273715570616,39.0473146182771,21.326692574653425,0.589543167030932,0.02314712755169525,0.0042515132237807614,0.003621659412850277,0.03763376520309636,0.01905307778064711,0.16250228322006463,0.03763376520309636,0.02928820220826746,0.03464195960117657,0.011652295502213937,0.013069466576807524,0.03574420377030491,0.03952332663588781,1.655413278578042,2
6,25.087358420691753,20.509887176553846,43.85374385374385,3.412020078686745,0.19616686283352952,0.057383390716724055,0.018333351666685,0.016683350016683352,0.0157666824333491,0.032816699483366144,0.007700007700007701,0.0080666747333414,0.007333340666674,0.0027500027500027497,0.0062333395666729,0.02291668958335625,0.01925001925001925,6.725590058923392,2
7,27.849644516311184,29.436762770096102,36.46833646833647,1.1231011231011232,0.057566724233390903,0.0121000121000121,0.005500005500005499,0.013383346716680051,0.0121000121000121,0.046933380266713606,0.01521668188334855,0.011366678033344702,0.00861667528334195,0.0051333384666718,0.00715000715000715,0.0143000143000143,0.011000011000010999,4.901788235121568,2
8,33.2639969263134,34.887130197081255,19.752058047327214,2.058519717573551,0.2815446534859259,0.12014461443498962,0.06566225978950287,0.06881152884415528,0.03432703269571132,0.32925607966391,0.05589952572008037,0.03700391139216588,0.03212254435745464,0.01858068742244925,0.012124685860411799,0.0713309440878772,0.06739435776956168,8.844092286180377,2
9,20.20499231422213,2.0627327720038853,0.46860302383738267,0.46038191815602514,0.03135491469168941,0.03976720887726463,0.01319200679101567,0.07915204074609401,0.05659179724841505,0.10935982441247773,0.012427252774145196,0.01797171939645613,0.02638401358203134,0.02504569405250801,0.07704896719970021,5.911166173400326,24.477099440964814,45.92672891764364,1
10,0.08816191126660441,0.5023138145881828,9.859150021604895,41.850947130730525,23.508913761621343,15.32379465592462,8.013673807897634,0.6821222976457634,0.013590176045049692,0.028574216299848066,0.013067476966393933,0.009408583415803633,0.018120234726732923,0.01986256498891878,0.013241709992612519,0.03867973182052604,0.006969321048743431,0.009408583415803633,3
11,0.5390769831203044,0.5091089026107076,15.122555510642153,63.1572069748965,14.307841880044046,3.843929024434439,1.9972331795436489,0.10593367994090015,0.05575456838994745,0.048959480367422606,0.024566856696820596,0.037111634584558774,0.10959257349149046,0.017597535648077166,0.02404415761816484,0.05871652983566341,0.027180352090099384,0.013590176045049692,3
12,26.19225151230107,2.021436055092879,0.20610120754659264,0.21241042818577405,0.027722333111554667,0.027531144607337053,0.018927661917544223,0.037855323835088446,0.030398972170601328,0.11146289795887153,0.008221105681357591,0.02160430097659088,0.022177866489243733,0.005926843630746171,0.043399790457399376,2.5349683774214027,21.533370041526144,46.94423413708981,1
13,33.74268582262057,32.4694363438246,26.389929897270846,4.2897768427947875,0.19037331435373853,0.06723689431682907,0.02377698136262573,0.014486637651401109,0.01873815087518187,0.09510792545050292,0.011022441691283453,0.0083455629948289,0.003779122865582898,0.0007873172636631038,0.0014171710745935868,0.007085855372967934,0.007873172636631039,2.658140545579371,2
14,34.515451854910864,6.018040547257974,0.3385948409694022,0.2491186209955568,0.027913521615772284,0.02848708712842514,0.010515367731969013,0.037664135330870825,0.02733995610311943,0.08297581083044639,0.005735655126528552,0.009368236706663303,0.027722333111554667,0.041487905415223195,0.11165408646308914,0.6144798525554255,7.471073179311874,50.382377008435235,1
15,18.482585149251815,26.476476476476478,43.51586018252685,3.1164864498197833,0.22091688758355424,0.0447333780667114,0.020716687383354054,0.021816688483355152,0.02145002145002145,0.0645333978667312,0.013016679683346348,0.0139333472666806,0.0139333472666806,0.007333340666674,0.015950015950015946,0.1554668221334888,0.25135025135025135,7.543440876774211,2
